"08/03/2022 12:46:06",26.96,52.95
"08/03/2022 12:46:07",26.97,52.95
"08/03/2022 12:46:08",26.98,52.95
"08/03/2022 12:46:09",26.97,52.98
"08/03/2022 12:46:10",26.96,52.96
"08/03/2022 12:46:11",26.96,53.01
"08/03/2022 12:46:13",26.96,53.05
"08/03/2022 12:46:14",26.98,53.07
"08/03/2022 12:46:15",26.98,53.10
"08/03/2022 12:46:15",26.97,53.13
"08/03/2022 12:46:16",26.97,52.98
"08/03/2022 12:46:17",26.98,53.00
"08/03/2022 12:46:18",26.98,52.99
"08/03/2022 12:46:19",26.98,52.99
"08/03/2022 12:46:20",26.97,52.98
"08/03/2022 12:46:21",26.98,53.03
"08/03/2022 12:46:22",26.98,53.02
"08/03/2022 12:46:23",26.99,52.99
"08/03/2022 12:46:24",26.98,52.99
"08/03/2022 12:46:25",26.99,52.98
"08/03/2022 12:46:26",26.97,53.00
"08/03/2022 12:46:27",26.97,52.99
"08/03/2022 12:46:28",26.98,52.99
"08/03/2022 12:46:29",26.98,52.99
"08/03/2022 12:46:30",26.97,53.01
"08/03/2022 12:46:32",26.96,53.11
"08/03/2022 12:46:33",26.96,53.11
"08/03/2022 12:46:34",26.96,53.10
"08/03/2022 12:46:35",26.99,53.10
"08/03/2022 12:46:35",26.98,53.10
"08/03/2022 12:46:36",26.99,53.02
"08/03/2022 12:46:37",26.99,53.05
"08/03/2022 12:46:38",26.98,53.05
"08/03/2022 12:46:39",27.01,53.03
"08/03/2022 12:46:40",27.00,53.01
"08/03/2022 12:46:41",26.99,53.05
"08/03/2022 12:46:42",27.00,53.05
"08/03/2022 12:46:43",27.00,53.02
"08/03/2022 12:46:44",26.98,53.02
"08/03/2022 12:46:45",27.00,52.99
"08/03/2022 12:46:46",26.98,53.03
"08/03/2022 12:46:47",26.97,53.03
"08/03/2022 12:46:48",26.98,53.05
"08/03/2022 12:46:49",26.98,53.03
"08/03/2022 12:46:50",26.97,53.01
"08/03/2022 12:46:52",26.98,53.13
"08/03/2022 12:46:53",26.98,53.12
"08/03/2022 12:46:54",26.98,53.12
"08/03/2022 12:46:55",26.99,53.14
"08/03/2022 12:46:56",26.99,53.10
"08/03/2022 12:46:56",26.98,53.05
"08/03/2022 12:46:57",27.01,53.03
"08/03/2022 12:46:58",27.01,53.06
"08/03/2022 12:46:59",27.00,53.07
"08/03/2022 12:47:00",26.99,53.07
"08/03/2022 12:47:01",27.00,53.08
"08/03/2022 12:47:02",27.00,53.11
"08/03/2022 12:47:03",27.01,53.06
"08/03/2022 12:47:04",27.01,53.08
"08/03/2022 12:47:05",27.00,53.08
"08/03/2022 12:47:06",26.98,53.12
"08/03/2022 12:47:07",26.98,53.06
"08/03/2022 12:47:08",27.01,53.07
"08/03/2022 12:47:09",27.00,53.09
"08/03/2022 12:47:10",27.00,53.06
"08/03/2022 12:47:12",27.00,53.13
"08/03/2022 12:47:13",26.99,53.05
"08/03/2022 12:47:14",26.99,53.07
"08/03/2022 12:47:15",27.01,53.01
"08/03/2022 12:47:16",27.00,53.04
"08/03/2022 12:47:16",27.01,53.05
"08/03/2022 12:47:17",27.01,53.02
"08/03/2022 12:47:18",27.01,53.03
"08/03/2022 12:47:19",27.01,53.01
"08/03/2022 12:47:20",27.02,52.99
"08/03/2022 12:47:21",27.01,52.99
"08/03/2022 12:47:22",27.01,53.02
"08/03/2022 12:47:23",27.00,53.00
"08/03/2022 12:47:24",27.00,53.02
"08/03/2022 12:47:25",27.01,53.05
"08/03/2022 12:47:26",27.00,53.04
"08/03/2022 12:47:27",26.99,53.00
"08/03/2022 12:47:28",27.01,53.04
"08/03/2022 12:47:29",27.00,53.06
"08/03/2022 12:47:30",27.00,53.05
"08/03/2022 12:47:32",26.99,53.18
"08/03/2022 12:47:33",27.00,53.16
"08/03/2022 12:47:34",27.00,53.16
"08/03/2022 12:47:35",27.00,53.14
"08/03/2022 12:47:36",26.99,53.10
"08/03/2022 12:47:37",27.00,53.11
"08/03/2022 12:47:38",27.01,53.14
"08/03/2022 12:47:39",27.00,53.13
"08/03/2022 12:47:40",27.02,53.11
"08/03/2022 12:47:41",27.00,53.12
"08/03/2022 12:47:42",27.01,53.13
"08/03/2022 12:47:43",27.00,53.09
"08/03/2022 12:47:44",27.01,53.10
"08/03/2022 12:47:45",27.01,53.10
"08/03/2022 12:47:46",27.01,53.09
"08/03/2022 13:19:32",26.80,49.40
"08/03/2022 13:20:40",26.70,49.36
"08/03/2022 13:21:10",26.66,49.09
"08/03/2022 13:21:40",26.89,49.29
"08/03/2022 13:22:46",26.87,49.58
"08/03/2022 13:23:16",26.86,49.83
"08/03/2022 13:23:47",26.98,49.95
"08/03/2022 13:24:16",26.96,49.95
"08/03/2022 13:24:46",27.06,50.02
"08/03/2022 13:25:16",27.04,50.23
"08/03/2022 13:25:47",27.10,50.44
"08/03/2022 13:26:16",27.05,50.51
"08/03/2022 13:26:47",27.11,50.72
"08/03/2022 13:27:16",27.08,50.75
